book_id,goodreads_book_id,authors,original_publication_year,title,average_rating,borrowed,available,rating_count
311,3412,Colleen McCullough,1977,The Thorn Birds,4.22,0,1,1
312,2213661,"Neil Gaiman, Dave McKean",2008,The Graveyard Book,4.12,0,1,1
313,13158800,M.L. Stedman,2012,The Light Between Oceans,4,0,1,1
314,28194,"Cornelia Funke, Anthea Bell",2003,"Inkheart (Inkworld, #1)",3.86,0,1,1
315,4894,"Spencer Johnson, Kenneth H. Blanchard",1998,Who Moved My Cheese?,3.74,0,1,1
316,9791,Bill Bryson,1997,A Walk in the Woods,4.05,0,1,1
317,13214,Maya Angelou,1969,I Know Why the Caged Bird Sings,4.19,0,1,1
318,15818107,Christina Baker Kline,2013,Orphan Train,4.14,0,1,1
319,8755776,Cassandra Clare,2012,"City of Lost Souls (The Mortal Instruments, #5)",4.3,0,1,1
320,13526165,Maria Semple,2012,"Where'd You Go, Bernadette",3.9,0,1,1
321,10365,Wilson Rawls,1961,Where the Red Fern Grows,4.04,0,1,1
322,14497,Neil Gaiman,1996,Neverwhere,4.18,0,1,1
323,9717,"Milan Kundera, Michael Henry Heim",1984,The Unbearable Lightness of Being,4.08,0,1,1
324,16068905,Rainbow Rowell,2013,Fangirl,4.12,0,1,1
325,4473,John Irving,1989,A Prayer for Owen Meany,4.22,0,1,1
326,32234,Janet Fitch,1999,White Oleander,3.93,0,1,1
327,9275658,Marie Lu,2011,"Legend (Legend, #1)",4.19,0,1,1
328,14866,Jodi Picoult,2007,Nineteen Minutes,4.1,0,1,1
329,2318271,"Randy Pausch, Jeffrey Zaslow",2008,The Last Lecture,4.25,0,1,1
330,228665,Robert Jordan,1990,"The Eye of the World (Wheel of Time, #1)",4.18,0,1,1
331,10916,Jodi Picoult,1998,The Pact,4,0,1,1
332,65605,C.S. Lewis,1953,"The Magician's Nephew (Chronicles of Narnia, #6)",4.01,0,1,1
333,2153405,Lisa Genova,2007,Still Alice,4.3,0,1,1
334,13596809,Sylvia Day,2012,"Reflected in You (Crossfire, #2)",4.33,0,1,1
335,6689,"Roald Dahl, Quentin Blake",1961,James and the Giant Peach,3.99,0,1,1
336,13137,James Patterson,2001,"1st to Die (Women's Murder Club, #1)",4.05,0,1,1
337,13,Douglas Adams,1996,The Ultimate Hitchhiker's Guide to the Galaxy,4.37,0,1,1
338,6280118,David Nicholls,2009,One Day,3.77,0,1,1
339,32929,"Margaret Wise Brown, Clement Hurd",1947,Goodnight Moon,4.27,0,1,1
340,7747374,Pittacus Lore,2010,"I Am Number Four (Lorien Legacies, #1)",3.94,0,1,1
341,1371,"Homer, Robert Fagles, Frdric Mugler, Bernard Knox",-750,The Iliad,3.83,0,1,1
342,13497818,J.K. Rowling,2012,The Casual Vacancy,3.28,0,1,1
343,24192,John Grisham,1996,The Runaway Jury,3.96,0,1,1
344,4138,David Sedaris,1997,Naked,4.08,0,1,1
345,45978,Christopher Paolini,2005,"Eldest (The Inheritance Cycle, #2)",3.96,0,1,1
346,236093,"L. Frank Baum, W.W. Denslow",1900,"The Wonderful Wizard of Oz (Oz, #1)",3.98,0,1,1
347,121749,C.S. Lewis,1951,"Prince Caspian (Chronicles of Narnia, #2)",3.96,0,1,1
348,16143347,E. Lockhart,2014,We Were Liars,3.85,0,1,1
349,11590,Stephen King,1975,'Salem's Lot,3.99,0,1,1
350,7745,"Hunter S. Thompson, Ralph Steadman",1971,Fear and Loathing in Las Vegas,4.08,0,1,1
351,10025305,Cassandra Clare,2011,"Clockwork Prince (The Infernal Devices, #2)",4.46,0,1,1
352,20910157,Amy Poehler,2014,Yes Please,3.81,0,1,1
353,12996,William Shakespeare,1603,Othello,3.88,0,1,1
354,6149,Toni Morrison,1987,Beloved,3.77,0,1,1
355,3236307,Kristin Cashore,2008,"Graceling (Graceling Realm, #1)",4.1,0,1,1
356,78411,"Lemony Snicket, Brett Helquist",1999,"The Bad Beginning (A Series of Unfortunate Events, #1)",3.89,0,1,1
357,355697,"Erich Maria Remarque, A.W. Wheen",1929,All Quiet on the Western Front,3.92,0,1,1
358,191139,Dr. Seuss,1990,"Oh, The Places You'll Go!",4.34,0,1,1
359,16115612,Khaled Hosseini,2012,And the Mountains Echoed,4.03,0,1,1
360,7082,"Philip K. Dick, Roger Zelazny",1968,Do Androids Dream of Electric Sheep?,4.08,0,1,1
361,18254,"Charles Dickens, George Cruikshank, Philip Horne",1838,Oliver Twist,3.85,0,1,1
362,11149,C.S. Lewis,1942,The Screwtape Letters,4.21,0,1,1
363,6936382,Stephanie Perkins,2010,"Anna and the French Kiss (Anna and the French Kiss, #1)",4.08,0,1,1
364,113946,Dr. Seuss,1957,How the Grinch Stole Christmas!,4.36,0,1,1
365,5805,"Alan Moore, David   Lloyd",1990,V for Vendetta,4.25,0,1,1
366,2203,David McCullough,2001,John Adams,4.05,0,1,1
367,14995,Dean Koontz,2003,"Odd Thomas (Odd Thomas, #1)",3.94,0,1,1
368,119324,Philip Pullman,1997,"The Subtle Knife (His Dark Materials, #2)",4.1,0,1,1
369,22232,Jerry Spinelli,2000,"Stargirl (Stargirl, #1)",3.74,0,1,1
370,7090447,Rick Riordan,2010,"The Red Pyramid (Kane Chronicles, #1)",4.06,0,1,1
371,350,Robert A. Heinlein,1961,Stranger in a Strange Land,3.91,0,1,1
372,10176,David Sedaris,2004,Dress Your Family in Corduroy and Denim,4.08,0,1,1
373,6319,"Roald Dahl, Quentin Blake",1982,The BFG,4.22,0,1,1
374,21,Bill Bryson,2003,A Short History of Nearly Everything,4.19,0,1,1
375,1852,Jack London,1903,The Call of the Wild,3.83,0,1,1
376,7864437,James Dashner,2011,"The Death Cure (Maze Runner, #3)",3.77,0,1,1
377,16793,Neil Gaiman,1999,Stardust,4.07,0,1,1
378,33917,Jhumpa Lahiri,2003,The Namesake,3.96,0,1,1
379,8667848,Deborah Harkness,2011,"A Discovery of Witches (All Souls Trilogy, #1)",3.99,0,1,1
380,11297,"Haruki Murakami, Jay Rubin",1987,Norwegian Wood,4.02,0,1,1
381,5168,Billie Letts,1995,Where the Heart Is,4,0,1,1
382,6567017,"John Green, David Levithan",2010,"Will Grayson, Will Grayson",3.84,0,1,1
383,1241,James Frey,2003,A Million Little Pieces,3.62,0,1,1
384,2282133,Richelle Mead,2008,"Frostbite (Vampire Academy, #2)",4.3,0,1,1
385,8520610,Susan Cain,2012,Quiet: The Power of Introverts in a World That Can't Stop Talking,4.04,0,1,1
386,233818,Scott O'Dell,1960,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",3.8,0,1,1
387,17250,"Arthur Miller, Christopher Bigsby",1953,The Crucible,3.55,0,1,1
388,50,Gary Paulsen,1986,"Hatchet (Brian's Saga, #1)",3.68,0,1,1
389,68428,Brandon Sanderson,2006,"The Final Empire (Mistborn, #1)",4.43,0,1,1
390,51496,"Robert Louis Stevenson, Vladimir Nabokov, Mervyn Peake, Dan Chaon",1886,The Strange Case of Dr. Jekyll and Mr. Hyde,3.79,0,1,1
391,7784,Dr. Seuss,1971,The Lorax,4.35,0,1,1
392,389627,Jeff Kinney,2004,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",3.96,0,1,1
393,7896527,Sarah J. Maas,2012,"Throne of Glass (Throne of Glass, #1)",4.24,0,1,1
394,2802316,Richelle Mead,2008,"Shadow Kiss (Vampire Academy, #3)",4.37,0,1,1
395,46170,Ernest Hemingway,1940,For Whom the Bell Tolls,3.95,0,1,1
396,3367956,Jamie Ford,2009,Hotel on the Corner of Bitter and Sweet,3.98,0,1,1
397,343,"Patrick Sskind, John E. Woods",1985,Perfume: The Story of a Murderer,4,0,1,1
398,1097,Eric Schlosser,2001,Fast Food Nation: The Dark Side of the All-American Meal,3.73,0,1,1
399,3950967,J.K. Rowling,2007,The Tales of Beedle the Bard,4.06,0,1,1
400,22328,William Gibson,1984,Neuromancer,3.88,0,1,1
401,10799,Ernest Hemingway,1929,A Farewell to Arms,3.79,0,1,1
402,391729,Edgar Allan Poe,1843,The Tell-Tale Heart and Other Writings,4.15,0,1,1
404,11367726,William Landay,2012,Defending Jacob,3.97,0,1,1
405,4980,Kurt Vonnegut Jr.,1973,Breakfast of Champions,4.08,0,1,1
406,627206,Betty Edwards,1979,The New Drawing on the Right Side of the Brain,3.84,0,1,1
407,5826,Ann Patchett,2001,Bel Canto,3.92,0,1,1
408,1842,Jared Diamond,1997,"Guns, Germs, and Steel: The Fates of Human Societies",4,0,1,1
409,9375,Fannie Flagg,1987,Fried Green Tomatoes at the Whistle Stop Cafe,4.26,0,1,1
410,37781,Chinua Achebe,1958,"Things Fall Apart (The African Trilogy, #1)",3.61,0,1,1
411,33722,Sophie Kinsella,2005,The Undomestic Goddess,3.82,0,1,1
412,567795,Gary Chapman,1990,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,4.23,0,1,1
413,7190,Alexandre Dumas,1844,The Three Musketeers,4.06,0,1,1
414,6948436,Chris Cleave,2008,Little Bee,3.7,0,1,1
415,3975774,Alyson Noel,2009,"Evermore (The Immortals, #1)",3.59,0,1,1
416,6327,"Roald Dahl, Quentin Blake",1983,The Witches,4.17,0,1,1
417,40440,Diane Setterfield,2006,The Thirteenth Tale,3.95,0,1,1
418,6479259,Richelle Mead,2010,"Spirit Bound (Vampire Academy, #5)",4.37,0,1,1
419,5996153,Richelle Mead,2009,"Blood Promise (Vampire Academy, #4)",4.35,0,1,1
420,3478,Nicholas Sparks,1998,Message in a Bottle,3.95,0,1,1
421,8683812,Paula McLain,2011,The Paris Wife,3.79,0,1,1
422,862041,J.K. Rowling,1998,"Harry Potter Boxset (Harry Potter, #1-7)",4.74,0,1,1
423,16248068,Kiera Cass,2013,"The Elite (The Selection, #2)",4.02,0,1,1
424,119073,"Umberto Eco, William Weaver, Sen Barrett",1980,The Name of the Rose,4.11,0,1,1
425,46799,"Beatrice Sparks, Anonymous",1971,Go Ask Alice,3.77,0,1,1
426,310612,"John Kennedy Toole, Walker Percy",1980,A Confederacy of Dunces,3.89,0,1,1
427,92303,Oscar Wilde,1895,The Importance of Being Earnest,4.17,0,1,1
428,12127750,Rick Riordan,2012,"The Mark of Athena (The Heroes of Olympus, #3)",4.47,0,1,1
429,34497,Terry Pratchett,1983,"The Color of Magic (Discworld, #1; Rincewind #1)",3.97,0,1,1
431,28877,Thomas Harris,1981,"Red Dragon (Hannibal Lecter, #1)",4.01,0,1,1
432,41804,Isaac Asimov,1950,"I, Robot (Robot #0.1)",4.17,0,1,1
433,42899,J.R. Ward,2005,"Dark Lover (Black Dagger Brotherhood, #1)",4.21,0,1,1
434,7791997,Becca Fitzpatrick,2010,"Crescendo (Hush, Hush, #2)",4.07,0,1,1
435,6482837,Lauren Oliver,2010,Before I Fall,3.92,0,1,1
436,9777,Arundhati Roy,1997,The God of Small Things,3.91,0,1,1
437,18079776,Sue Monk Kidd,2014,The Invention of Wings,4.23,0,1,1
438,6469165,Liane Moriarty,2009,What Alice Forgot,4.05,0,1,1
440,7315573,Ken Follett,2010,"Fall of Giants (The Century Trilogy, #1)",4.26,0,1,1
441,6320534,Stephen King,2009,Under the Dome,3.89,0,1,1
442,830,Neal Stephenson,1992,Snow Crash,4.02,0,1,1
443,51738,Sarah Dessen,2006,Just Listen,4.06,0,1,1
444,99107,"A.A. Milne, Ernest H. Shepard",1926,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",4.34,0,1,1
445,9736930,S.J. Watson,2011,Before I Go to Sleep,3.87,0,1,1
446,102868,Arthur Conan Doyle,1887,A Study in Scarlet,4.15,0,1,1
447,2248573,Christopher Paolini,2008,"Brisingr (The Inheritance Cycle, #3)",4.03,0,1,1
448,56495,Rick Warren,2002,The Purpose Driven Life: What on Earth Am I Here for?,3.9,0,1,1
449,676924,"P.C. Cast, Kristin Cast",2007,"Betrayed (House of Night, #2)",3.93,0,1,1
450,47212,Jim Butcher,2000,"Storm Front (The Dresden Files, #1)",4.02,0,1,1
451,50398,"Jane Austen, Alfred MacAdam",1817,Northanger Abbey,3.8,0,1,1
452,16101128,Rick Yancey,2013,"The 5th Wave (The 5th Wave, #1)",4.1,0,1,1
453,10920,Charles Frazier,1997,Cold Mountain,3.83,0,1,1
454,767680,"Laura Joffe Numeroff, Felicia Bond",1985,If You Give a Mouse a Cookie,4.24,0,1,1
455,42155,Emily Giffin,2005,"Something Blue (Darcy & Rachel, #2)",3.92,0,1,1
456,12220,Tennessee Williams,1947,A Streetcar Named Desire,3.97,0,1,1
457,10692,Elizabeth Kostova,2005,The Historian,3.77,0,1,1
458,20170404,Emily St. John Mandel,2014,Station Eleven,4.02,0,1,1
459,18774964,"Fredrik Backman, Henning Koch",2012,A Man Called Ove,4.35,0,1,1
460,18335634,Cassandra Clare,2013,"Clockwork Princess (The Infernal Devices, #3)",4.59,0,1,1
461,1078,Pearl S. Buck,1931,"The Good Earth (House of Earth, #1)",3.97,0,1,1
462,2784,John Berger,1972,Ways of Seeing,3.75,0,1,1
463,5364,Diana Gabaldon,1992,"Dragonfly in Amber (Outlander, #2)",4.31,0,1,1
464,1923820,Anonymous,1611,Holy Bible: King James Version,4.43,0,1,1
465,14758,Jennifer Weiner,2002,In Her Shoes,3.78,0,1,1
466,659469,"Chuck Dixon, J.R.R. Tolkien, David Wenzel, Sean Deming",1989,The Hobbit: Graphic Novel,4.48,0,1,1
467,297673,Junot Daz,2007,The Brief Wondrous Life of Oscar Wao,3.89,0,1,1
468,37415,Zora Neale Hurston,1937,Their Eyes Were Watching God,3.87,0,1,1
469,41899,"Newt Scamander, J.K. Rowling, Albus Dumbledore",2001,Fantastic Beasts and Where to Find Them,3.95,0,1,1
470,17851885,"Malala Yousafzai, Christina Lamb",2012,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,4.06,0,1,1
471,45032,"Jane Austen, Kathryn Sutherland, Tony Tanner, Claire Lamont",1814,Mansfield Park,3.84,0,1,1
472,4069,Viktor E. Frankl,1946,Man's Search for Meaning,4.33,0,1,1
473,237209,Tana French,2007,"In the Woods (Dublin Murder Squad, #1)",3.74,0,1,1
474,14743,Richard Dawkins,2006,The God Delusion,3.89,0,1,1
475,8492825,Gayle Forman,2011,"Where She Went (If I Stay, #2)",4.06,0,1,1
476,7069,John Irving,1978,The World According to Garp,4.07,0,1,1
477,78129,Lee Child,1997,"Killing Floor (Jack Reacher, #1)",4.04,0,1,1
478,2932,"Daniel Defoe, Gerald McCann, Virginia Woolf",1719,Robinson Crusoe,3.66,0,1,1
479,28862,"Niccol Machiavelli, Adolph Caso, Rufus Goodwin, Benjamin Martinez",1513,The Prince,3.78,0,1,1
480,18122,Philip Pullman,2000,"The Amber Spyglass (His Dark Materials, #3)",4.06,0,1,1
481,43889,Terry Goodkind,1994,"Wizard's First Rule (Sword of Truth, #1)",4.13,0,1,1
482,6837103,Kathleen Grissom,2010,The Kitchen House,4.18,0,1,1
483,5113,J.D. Salinger,1961,Franny and Zooey,3.98,0,1,1
484,29059,Chuck Palahniuk,2001,Choke,3.69,0,1,1
486,307791,Jeanne DuPrau,2003,"The City of Ember (Book of Ember, #1)",3.85,0,1,1
487,7670,Michael Crichton,1969,The Andromeda Strain,3.87,0,1,1
488,11566,Stephen King,1996,The Green Mile,4.42,0,1,1
489,2547,Kahlil Gibran,1923,The Prophet,4.22,0,1,1
490,15196,Art Spiegelman,1985,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",4.35,0,1,1
491,2866718,"P.C. Cast, Kristin Cast",2008,"Untamed (House of Night, #4)",3.95,0,1,1
492,7967,Orson Scott Card,1986,"Speaker for the Dead (Ender's Saga, #2)",4.04,0,1,1
493,11138,C.S. Lewis,1952,Mere Christianity,4.31,0,1,1
494,29044,Donna Tartt,1992,The Secret History,4.07,0,1,1
495,4953,Dave Eggers,2000,A Heartbreaking Work of Staggering Genius,3.68,0,1,1
496,1295,Jean M. Auel,1980,"The Clan of the Cave Bear (Earth's Children, #1)",4.02,0,1,1
497,3685,Anna Sewell,1877,Black Beauty,3.94,0,1,1
499,28676,Bret Easton Ellis,1991,American Psycho,3.81,0,1,1
500,38980,Meg Cabot,2000,"The Princess Diaries (The Princess Diaries, #1)",3.76,0,1,1
501,7061,Alexander McCall Smith,1998,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",3.75,0,1,1
502,138398,"Robert Kirkman, Tony Moore",2004,"The Walking Dead, Vol. 01: Days Gone Bye",4.3,0,1,1
503,70535,Arthur C. Clarke,1968,"2001: A Space Odyssey (Space Odyssey, #1)",4.12,0,1,1
505,27523,"Tim LaHaye, Jerry B. Jenkins",1995,"Left Behind (Left Behind, #1)",3.81,0,1,1
506,18635016,Kiera Cass,2014,"The One (The Selection, #3)",4.21,0,1,1
507,7938275,Suzanne Collins,2010,"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)",4.49,0,1,1
508,1869,Barbara Ehrenreich,2001,Nickel and Dimed: On (Not) Getting By in America,3.6,0,1,1
509,1358844,Sophie Kinsella,2008,Remember Me?,3.76,0,1,1
510,233649,Robert Jordan,1990,"The Great Hunt (Wheel of Time, #2)",4.2,0,1,1
511,6534,Patricia Cornwell,1990,"Postmortem (Kay Scarpetta, #1)",4.01,0,1,1
512,23919,Edgar Allan Poe,1849,The Complete Stories and Poems,4.37,0,1,1
513,561909,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill",1971,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,4.42,0,1,1
514,3590,Arthur Conan Doyle,1892,The Adventures of Sherlock Holmes,4.29,0,1,1
515,16735,Pat Conroy,1986,The Prince of Tides,4.22,0,1,1
516,3985,Michael Chabon,2000,The Amazing Adventures of Kavalier & Clay,4.17,0,1,1
517,4268157,Simone Elkeles,2008,"Perfect Chemistry (Perfect Chemistry, #1)",4.07,0,1,1
518,34268,"J.M. Barrie, Michael Hague",1904,Peter Pan,4.1,0,1,1
519,24768,Scott Westerfeld,2005,"Pretties (Uglies, #2)",3.85,0,1,1
521,79885,Michael Connelly,2005,"The Lincoln Lawyer (Mickey Haller, #1; Harry Bosch Universe, #16)",4.14,0,1,1
522,49628,David Mitchell,2004,Cloud Atlas,4.01,0,1,1
523,133518,Tim O'Brien,1990,The Things They Carried,4.12,0,1,1
524,114683,Banksy,1988,Wall and Piece,3.83,0,1,1
525,9593911,Lauren Oliver,2012,"Pandemonium (Delirium, #2)",4.07,0,1,1
526,17231,Jeff Lindsay,2004,"Darkly Dreaming Dexter (Dexter, #1)",3.89,0,1,1
527,110494,Charlaine Harris,2002,"Living Dead in Dallas (Sookie Stackhouse, #2)",3.97,0,1,1
528,34897,Robert Jordan,1991,"The Dragon Reborn (Wheel of Time, #3)",4.23,0,1,1
529,7733,"Jonathan Swift, Robert DeMaria Jr.",1726,Gulliver's Travels,3.55,0,1,1
530,12957,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Gail Kern Paster, Robert          Jackson",1598,Much Ado About Nothing,4.06,0,1,1
531,52357,"Unknown, Seamus Heaney",975,Beowulf,3.42,0,1,1
532,59980,"Frank Miller, David Mazzucchelli, Richmond Lewis, Dennis O'Neil",1987,Batman: Year One,4.23,0,1,1
533,24817626,Harper Lee,2015,Go Set a Watchman,3.31,0,1,1
534,1044355,David Sedaris,2008,When You Are Engulfed in Flames,4.04,0,1,1
535,8490112,Laini Taylor,2011,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",4.04,0,1,1
536,17878931,Victoria Aveyard,2015,"Red Queen (Red Queen, #1)",4.08,0,1,1
537,12609433,Charles Duhigg,2011,The Power of Habit: Why We Do What We Do in Life and Business,4.03,0,1,1
538,386187,John Berendt,1994,Midnight in the Garden of Good and Evil,3.9,0,1,1
539,15717943,Colleen Hoover,2012,"Hopeless (Hopeless, #1)",4.34,0,1,1
540,3008,"Frances Hodgson Burnett, Nancy Bond",1905,A Little Princess,4.2,0,1,1
541,51737,Sarah Dessen,2004,The Truth About Forever,4.13,0,1,1
542,84119,C.S. Lewis,1954,"The Horse and His Boy (Chronicles of Narnia, #5)",3.9,0,1,1
543,6527740,Richelle Mead,2010,"Last Sacrifice (Vampire Academy, #6)",4.42,0,1,1
544,77767,"Laura Ingalls Wilder, Garth Williams",1935,"Little House on the Prairie (Little House, #2)",4.18,0,1,1
545,144974,"Margery Williams Bianco, William   Nicholson",1922,The Velveteen Rabbit,4.29,0,1,1
546,629,Robert M. Pirsig,1974,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,3.76,0,1,1
547,8909,"H.G. Wells, Arthur C. Clarke",1897,The War of the Worlds,3.8,0,1,1
548,162085,Sara Shepard,2006,"Pretty Little Liars (Pretty Little Liars, #1)",3.9,0,1,1
549,231850,Don Freeman,1948,Corduroy,4.28,0,1,1
550,3109,Michael Pollan,2006,The Omnivore's Dilemma: A Natural History of Four Meals,4.17,0,1,1
551,15790842,Kate Atkinson,2013,Life After Life,3.74,0,1,1
552,3462,Nicholas Sparks,2000,The Rescue,4.1,0,1,1
553,107291,Stephen King,1991,Needful Things,3.87,0,1,1
554,10987,Diana Gabaldon,1993,"Voyager (Outlander, #3)",4.38,0,1,1
555,117251,"Kenneth Branagh, William Shakespeare",1996,"Hamlet: Screenplay, Introduction And Film Diary",4.12,0,1,1
556,10603,Stephen King,1981,Cujo,3.65,0,1,1
557,10956,Jeffrey Eugenides,1993,The Virgin Suicides,3.83,0,1,1
558,140077,Charlaine Harris,2004,"Dead to the World (Sookie Stackhouse, #4)",4.13,0,1,1
559,32261,"Thomas Hardy, Tim Dolin, Margaret R. Higonnet",1891,Tess of the D'Urbervilles,3.77,0,1,1
560,2175,"Gustave Flaubert, Margaret Mauldon, Malcolm Bowie, Mark Overstall",1856,Madame Bovary,3.64,0,1,1
561,378,"Norton Juster, Jules Feiffer",1961,The Phantom Tollbooth,4.22,0,1,1
562,7235533,Brandon Sanderson,2010,"The Way of Kings (The Stormlight Archive, #1)",4.64,0,1,1
563,140082,Charlaine Harris,2003,"Club Dead (Sookie Stackhouse, #3)",4.03,0,1,1
564,248704,Ned Vizzini,2006,It's Kind of a Funny Story,4.14,0,1,1
565,68429,Brandon Sanderson,2007,"The Well of Ascension (Mistborn, #2)",4.35,0,1,1
566,25041504,Jojo Moyes,2015,"After You (Me Before You, #2)",3.7,0,1,1
567,10032672,Vanessa Diffenbaugh,2011,The Language of Flowers,4.07,0,1,1
568,59960,"Frank Miller, Klaus Janson, Lynn Varley",1986,"Batman: The Dark Knight Returns (The Dark Knight Saga, #1)",4.25,0,1,1
569,13152,James Patterson,2005,"The Angel Experiment (Maximum Ride, #1)",4.08,0,1,1
570,285092,Nick Hornby,1995,High Fidelity,3.94,0,1,1
571,15925,Nicholas Sparks,2003,The Guardian,4.14,0,1,1
572,46756,Margaret Atwood,2003,"Oryx and Crake (MaddAddam, #1)",4,0,1,1
573,1274,John Gray,1998,"Men Are from Mars, Women Are from Venus",3.52,0,1,1
574,33313,Anthony Bourdain,2000,Kitchen Confidential: Adventures in the Culinary Underbelly,4,0,1,1
575,7669,Michael Crichton,1999,Timeline,3.83,0,1,1
576,19380,Voltaire,1759,Candide,3.76,0,1,1
577,84981,Natalie Babbitt,1975,Tuck Everlasting,3.85,0,1,1
578,10629,"Stephen King, Marie Milpois",1983,Christine,3.72,0,1,1
579,197084,P.D. Eastman,1960,Are You My Mother?,4.16,0,1,1
580,222078,E.H. Gombrich,1950,The Story of Art,3.83,0,1,1
581,13206760,Marissa Meyer,2013,"Scarlet (The Lunar Chronicles, #2)",4.3,0,1,1
582,69571,Robert T. Kiyosaki,1997,"Rich Dad, Poor Dad",3.95,0,1,1
583,10637766,Becca Fitzpatrick,2011,"Silence (Hush, Hush, #3)",4.16,0,1,1
584,6101718,Lev Grossman,2009,The Magicians (The Magicians #1),3.47,0,1,1
586,3682,Libba Bray,2003,"A Great and Terrible Beauty (Gemma Doyle, #1)",3.79,0,1,1
587,256566,Jonathan Safran Foer,2002,Everything Is Illuminated,3.9,0,1,1
588,15769,Robert Ludlum,1986,"The Bourne Supremacy (Jason Bourne, #2)",4.09,0,1,1
589,16056408,Tammara Webber,2012,"Easy (Contours of the Heart, #1)",4.11,0,1,1
590,58696,"Charles Dickens, Jeremy Tambling",1849,David Copperfield,3.96,0,1,1
591,693208,"Sherman Alexie, Ellen Forney",2007,The Absolutely True Diary of a Part-Time Indian,4.11,0,1,1
593,13642,Ursula K. Le Guin,1968,"A Wizard of Earthsea (Earthsea Cycle, #1)",3.99,0,1,1
594,357664,"Kate DiCamillo, Chris Sheban",2000,Because of Winn-Dixie,4,0,1,1
595,5148,John Knowles,1959,A Separate Peace,3.56,0,1,1
596,5349,John Grisham,1995,The Rainmaker,3.91,0,1,1
597,3836,"Miguel de Cervantes Saavedra, Roberto Gonzlez Echevarra, John Rutherford",1605,Don Quixote,3.85,0,1,1
598,45107,Robin Hobb,1995,"Assassin's Apprentice (Farseer Trilogy, #1)",4.14,0,1,1
599,8695,Douglas Adams,1980,"The Restaurant at the End of the Universe (Hitchhiker's Guide, #2)",4.22,0,1,1
600,7740152,Lauren Kate,2010,"Torment (Fallen, #2)",3.89,0,1,1
601,19321,Beatrix Potter,1901,The Tale of Peter Rabbit,4.17,0,1,1
602,65641,"C.S. Lewis, Pauline Baynes",1953,"The Silver Chair (Chronicles of Narnia, #4)",3.95,0,1,1
603,2767793,Brandon Sanderson,2008,"The Hero of Ages (Mistborn, #3)",4.46,0,1,1
